Num,Building,Floor,Level
3799,1000,3,Top
3801,1000,3,Top
3803,1000,3,Top
3805,1000,3,Top
3807,1000,3,Top
3809,1000,3,Top
3811,1000,3,Top
3813,1000,3,Top
3815,1000,3,Top
3817,1000,3,Top
3819,1000,3,Top
3821,1000,3,Top
3823,1000,3,Top
3825,1000,3,Top
3827,1000,3,Top
3829,1000,3,Top
3831,1000,3,Top
3833,1000,3,Top
3835,1000,3,Top
3853,1000,3,Top
3855,1000,3,Top
3857,1000,3,Top
3859,1000,3,Top
3861,1000,3,Top
3863,1000,3,Top
3865,1000,3,Top
3867,1000,3,Top
3869,1000,3,Top
3871,1000,3,Top
3873,1000,3,Top
3875,1000,3,Top
3877,1000,3,Top
3879,1000,3,Top
3881,1000,3,Top
3883,1000,3,Top
3885,1000,3,Top
3887,1000,3,Top
3889,1000,3,Top
3891,1000,3,Top
3893,1000,3,Top
3895,1000,3,Top
3897,1000,3,Top
3899,1000,3,Top
3901,1000,3,Top
3903,1000,3,Top
3905,1000,3,Top
3907,1000,3,Top
3909,1000,3,Top
3911,1000,3,Top
3913,1000,3,Top
3915,1000,3,Top
3917,1000,3,Top
3919,1000,3,Top
3921,1000,3,Top
3923,1000,3,Top
1312,1000,3,Bottom
1313,1000,3,Bottom
1314,1000,3,Bottom
3502,1000,3,Bottom
3504,1000,3,Bottom
3506,1000,3,Bottom
3508,1000,3,Bottom
3510,1000,3,Bottom
3512,1000,3,Bottom
3514,1000,3,Bottom
3516,1000,3,Bottom
3518,1000,3,Bottom
3520,1000,3,Bottom
3522,1000,3,Bottom
3524,1000,3,Bottom
3526,1000,3,Bottom
3528,1000,3,Bottom
3530,1000,3,Bottom
3532,1000,3,Bottom
3534,1000,3,Bottom
3536,1000,3,Bottom
3538,1000,3,Bottom
3540,1000,3,Bottom
3542,1000,3,Bottom
3544,1000,3,Bottom
3546,1000,3,Bottom
3548,1000,3,Bottom
3550,1000,3,Bottom
3552,1000,3,Bottom
3554,1000,3,Bottom
3556,1000,3,Bottom
3558,1000,3,Bottom
3560,1000,3,Bottom
3562,1000,3,Bottom
3564,1000,3,Bottom
3566,1000,3,Bottom
3568,1000,3,Bottom
3570,1000,3,Bottom
3572,1000,3,Bottom
3574,1000,3,Bottom
3782,1000,3,Bottom
3784,1000,3,Bottom
3786,1000,3,Bottom
3788,1000,3,Bottom
3790,1000,3,Bottom
3792,1000,3,Bottom
3794,1000,3,Bottom
3796,1000,3,Bottom
3798,1000,3,Bottom
3800,1000,3,Bottom
3802,1000,3,Bottom
3804,1000,3,Bottom
3806,1000,3,Bottom
3808,1000,3,Bottom
3810,1000,3,Bottom
3812,1000,3,Bottom
3814,1000,3,Bottom
3816,1000,3,Bottom
3818,1000,3,Bottom
3820,1000,3,Bottom
3822,1000,3,Bottom
3824,1000,3,Bottom
3826,1000,3,Bottom
3828,1000,3,Bottom
3830,1000,3,Bottom
3832,1000,3,Bottom
3834,1000,3,Bottom
3836,1000,3,Bottom
3854,1000,3,Bottom
3856,1000,3,Bottom
3858,1000,3,Bottom
3860,1000,3,Bottom
3862,1000,3,Bottom
3864,1000,3,Bottom
3866,1000,3,Bottom
3868,1000,3,Bottom
3870,1000,3,Bottom
3872,1000,3,Bottom
3874,1000,3,Bottom
3876,1000,3,Bottom
3878,1000,3,Bottom
3880,1000,3,Bottom
3882,1000,3,Bottom
3884,1000,3,Bottom
3886,1000,3,Bottom
3888,1000,3,Bottom
3890,1000,3,Bottom
3892,1000,3,Bottom
3894,1000,3,Bottom
3896,1000,3,Bottom
3898,1000,3,Bottom
3900,1000,3,Bottom
3902,1000,3,Bottom
3904,1000,3,Bottom
3906,1000,3,Bottom
3908,1000,3,Bottom
3910,1000,3,Bottom
3912,1000,3,Bottom
3914,1000,3,Bottom
3916,1000,3,Bottom
3918,1000,3,Bottom
3920,1000,3,Bottom
3922,1000,3,Bottom
3924,1000,3,Bottom
